request_id,therapist_id,session_id,request_date,converted
r_002328,t_0684,s_015430,2024-12-31,false
r_002329,t_0684,s_015437,2024-12-25,true
r_002330,t_0684,s_015438,2024-12-31,true
r_002331,t_0684,s_015442,2024-12-31,true
r_002332,t_0685,s_015448,2024-04-24,true
r_002333,t_0685,s_015449,2024-05-20,false
r_002334,t_0685,s_015450,2024-05-21,true
r_002335,t_0685,s_015451,2024-04-14,true
r_002336,t_0685,s_015455,2024-05-11,true
r_002337,t_0686,s_015465,2024-03-10,true
r_002338,t_0686,s_015471,2024-03-03,true
r_002339,t_0686,s_015476,2024-03-08,true
r_002340,t_0686,s_015481,2024-03-19,true
r_002341,t_0687,s_015487,2024-06-21,true
r_002342,t_0687,s_015493,2024-06-19,false
r_002343,t_0687,s_015494,2024-06-28,false
r_002344,t_0688,s_015503,2024-10-25,true
r_002345,t_0688,s_015506,2024-11-18,true
r_002346,t_0688,s_015508,2024-11-29,true
r_002347,t_0688,s_015509,2024-11-10,false
r_002348,t_0688,s_015514,2024-11-14,false
r_002349,t_0688,s_015520,2024-12-06,false
r_002350,t_0688,s_015527,2024-11-27,true
r_002351,t_0688,s_015533,2024-10-16,false
r_002352,t_0689,s_015537,2024-02-19,true
r_002353,t_0689,s_015538,2024-02-08,true
r_002354,t_0689,s_015546,2024-02-12,false
r_002355,t_0689,s_015551,2024-02-19,true
r_002356,t_0689,s_015558,2024-02-08,true
r_002357,t_0689,s_015559,2024-02-10,true
r_002358,t_0690,s_015567,2024-04-19,true
r_002359,t_0690,s_015569,2024-03-26,false
r_002360,t_0690,s_015570,2024-03-20,true
r_002361,t_0690,s_015578,2024-03-28,true
r_002362,t_0690,s_015582,2024-04-05,false
r_002363,t_0690,s_015586,2024-03-24,true
r_002364,t_0690,s_015591,2024-03-10,true
r_002365,t_0691,s_015593,2024-03-09,false
r_002366,t_0691,s_015600,2024-04-11,true
r_002367,t_0691,s_015601,2024-03-19,false
r_002368,t_0692,s_015610,2024-10-25,true
r_002369,t_0692,s_015611,2024-10-29,true
r_002370,t_0692,s_015615,2024-10-20,false
r_002371,t_0692,s_015624,2024-11-10,true
r_002372,t_0692,s_015625,2024-11-04,true
r_002373,t_0693,s_015634,2024-10-22,false
r_002374,t_0693,s_015640,2024-10-10,true
r_002375,t_0693,s_015644,2024-10-30,true
r_002376,t_0693,s_015650,2024-09-30,true
r_002377,t_0694,s_015657,2024-05-07,false
r_002378,t_0695,s_015677,2024-07-18,true
r_002379,t_0696,s_015689,2024-08-20,true
r_002380,t_0696,s_015692,2024-08-31,true
r_002381,t_0696,s_015693,2024-07-21,true
r_002382,t_0696,s_015696,2024-07-26,false
r_002383,t_0696,s_015699,2024-09-07,true
r_002384,t_0696,s_015700,2024-07-29,true
r_002385,t_0697,s_015704,2024-09-12,true
r_002386,t_0697,s_015708,2024-10-08,false
r_002387,t_0697,s_015711,2024-10-18,true
r_002388,t_0697,s_015722,2024-09-26,true
r_002389,t_0697,s_015724,2024-10-03,true
r_002390,t_0698,s_015732,2024-09-20,false
r_002391,t_0698,s_015734,2024-10-03,true
r_002392,t_0698,s_015743,2024-10-04,false
r_002393,t_0698,s_015747,2024-09-12,false
r_002394,t_0699,s_015756,2024-02-22,true
r_002395,t_0699,s_015765,2024-02-29,true
r_002396,t_0699,s_015766,2024-04-08,true
r_002397,t_0699,s_015768,2024-02-20,true
r_002398,t_0700,s_015780,2024-10-12,true
r_002399,t_0700,s_015785,2024-11-02,false
r_002400,t_0700,s_015788,2024-10-18,true
r_002401,t_0700,s_015797,2024-10-02,true
r_002402,t_0701,s_015799,2024-02-23,true
r_002403,t_0701,s_015801,2024-03-26,true
r_002404,t_0701,s_015813,2024-03-31,true
r_002405,t_0702,s_015820,2024-10-07,false
r_002406,t_0702,s_015821,2024-11-09,false
r_002407,t_0702,s_015839,2024-11-26,false
r_002408,t_0702,s_015843,2024-10-09,true
r_002409,t_0702,s_015844,2024-10-01,false
r_002410,t_0702,s_015845,2024-11-07,true
r_002411,t_0703,s_015857,2024-05-25,true
r_002412,t_0703,s_015858,2024-05-06,true
r_002413,t_0703,s_015863,2024-06-12,false
r_002414,t_0705,s_015907,2024-12-21,true
r_002415,t_0706,s_015910,2024-11-26,true
r_002416,t_0706,s_015911,2024-11-09,true
r_002417,t_0706,s_015913,2024-11-21,true
r_002418,t_0706,s_015915,2024-11-28,false
r_002419,t_0706,s_015917,2024-11-09,true
r_002420,t_0706,s_015925,2024-11-28,true
r_002421,t_0706,s_015928,2024-11-05,false
r_002422,t_0706,s_015933,2024-12-23,false
r_002423,t_0706,s_015935,2024-12-16,false
r_002424,t_0706,s_015936,2024-12-12,true
r_002425,t_0706,s_015937,2024-11-14,true
r_002426,t_0707,s_015940,2024-08-08,true
r_002427,t_0707,s_015943,2024-07-03,true
r_002428,t_0707,s_015947,2024-07-07,true
r_002429,t_0707,s_015958,2024-07-25,false
r_002430,t_0707,s_015965,2024-07-30,true
r_002431,t_0707,s_015971,2024-08-20,true
r_002432,t_0708,s_015974,2024-12-18,true
r_002433,t_0708,s_015979,2024-12-31,true
r_002434,t_0709,s_015988,2024-11-03,true
r_002435,t_0709,s_015997,2024-11-19,true
r_002436,t_0710,s_016018,2024-12-31,false
r_002437,t_0711,s_016032,2024-12-31,false
r_002438,t_0711,s_016049,2024-12-31,true
r_002439,t_0712,s_016055,2024-02-27,false
r_002440,t_0712,s_016067,2024-02-27,false
r_002441,t_0712,s_016079,2024-01-08,false
r_002442,t_0713,s_016083,2024-12-31,true
r_002443,t_0713,s_016085,2024-12-31,true
r_002444,t_0713,s_016088,2024-12-31,false
r_002445,t_0713,s_016091,2024-12-31,false
r_002446,t_0714,s_016110,2024-09-13,false
r_002447,t_0714,s_016112,2024-09-07,true
r_002448,t_0715,s_016118,2024-09-10,true
r_002449,t_0716,s_016146,2024-11-26,true
r_002450,t_0716,s_016148,2024-12-06,true
r_002451,t_0716,s_016151,2024-12-20,false
r_002452,t_0716,s_016154,2024-12-01,false
r_002453,t_0717,s_016159,2024-08-06,true
r_002454,t_0717,s_016160,2024-06-23,true
r_002455,t_0717,s_016161,2024-08-09,true
r_002456,t_0717,s_016162,2024-08-22,false
r_002457,t_0717,s_016163,2024-07-03,true
r_002458,t_0718,s_016174,2024-12-31,false
r_002459,t_0718,s_016180,2024-12-31,true
r_002460,t_0718,s_016181,2024-12-31,true
r_002461,t_0718,s_016189,2024-12-31,true
r_002462,t_0719,s_016202,2024-05-11,true
r_002463,t_0719,s_016204,2024-05-29,false
r_002464,t_0719,s_016210,2024-05-28,true
r_002465,t_0720,s_016219,2024-06-15,true
r_002466,t_0720,s_016222,2024-08-11,false
r_002467,t_0721,s_016233,2024-06-04,true
r_002468,t_0721,s_016239,2024-06-05,true
r_002469,t_0721,s_016249,2024-05-16,true
r_002470,t_0721,s_016255,2024-06-30,false
r_002471,t_0722,s_016256,2024-11-04,true
r_002472,t_0722,s_016257,2024-12-05,false
r_002473,t_0722,s_016259,2024-12-14,true
r_002474,t_0722,s_016264,2024-11-20,true
r_002475,t_0722,s_016268,2024-12-16,true
r_002476,t_0723,s_016270,2024-12-22,false
r_002477,t_0723,s_016272,2024-12-31,true
r_002478,t_0723,s_016273,2024-11-27,true
r_002479,t_0723,s_016277,2024-12-12,true
r_002480,t_0724,s_016285,2024-05-08,false
r_002481,t_0724,s_016290,2024-05-27,false
r_002482,t_0724,s_016296,2024-04-18,true
r_002483,t_0725,s_016309,2024-10-24,false
r_002484,t_0725,s_016313,2024-10-10,false
r_002485,t_0726,s_016318,2024-05-14,true
r_002486,t_0726,s_016319,2024-05-19,false
r_002487,t_0726,s_016320,2024-05-11,true
r_002488,t_0726,s_016321,2024-04-05,true
r_002489,t_0726,s_016322,2024-04-07,true
r_002490,t_0726,s_016323,2024-05-20,false
r_002491,t_0726,s_016324,2024-05-06,false
r_002492,t_0726,s_016325,2024-05-04,false
r_002493,t_0726,s_016328,2024-04-30,true
r_002494,t_0727,s_016329,2024-06-14,true
r_002495,t_0727,s_016342,2024-05-11,false
r_002496,t_0727,s_016348,2024-05-10,false
r_002497,t_0727,s_016350,2024-05-21,true
r_002498,t_0727,s_016353,2024-06-06,true
r_002499,t_0727,s_016357,2024-05-08,false
r_002500,t_0727,s_016358,2024-06-03,true
r_002501,t_0727,s_016359,2024-06-11,true
r_002502,t_0728,s_016367,2024-12-16,true
r_002503,t_0728,s_016370,2024-12-22,false
r_002504,t_0728,s_016372,2024-11-05,false
r_002505,t_0728,s_016374,2024-12-12,true
r_002506,t_0729,s_016383,2024-12-31,true
r_002507,t_0729,s_016388,2024-12-21,true
r_002508,t_0730,s_016400,2024-05-31,false
r_002509,t_0730,s_016403,2024-04-23,false
r_002510,t_0730,s_016419,2024-06-09,false
r_002511,t_0730,s_016424,2024-04-24,true
r_002512,t_0730,s_016425,2024-04-28,false
r_002513,t_0730,s_016430,2024-04-13,true
r_002514,t_0731,s_016435,2024-08-23,true
r_002515,t_0731,s_016446,2024-08-05,true
r_002516,t_0731,s_016449,2024-08-08,false
r_002517,t_0731,s_016450,2024-10-01,true
r_002518,t_0732,s_016465,2024-07-16,true
r_002519,t_0732,s_016473,2024-07-19,true
r_002520,t_0733,s_016476,2024-04-15,false
r_002521,t_0733,s_016485,2024-05-30,true
r_002522,t_0735,s_016537,2024-03-27,false
r_002523,t_0735,s_016546,2024-04-14,false
r_002524,t_0737,s_016565,2024-02-13,true
r_002525,t_0737,s_016568,2024-01-25,true
r_002526,t_0737,s_016572,2024-02-08,false
r_002527,t_0737,s_016577,2024-02-03,true
r_002528,t_0738,s_016580,2024-11-11,true
r_002529,t_0738,s_016581,2024-10-12,false
r_002530,t_0738,s_016588,2024-10-16,true
r_002531,t_0738,s_016590,2024-10-30,false
r_002532,t_0738,s_016591,2024-10-01,true
r_002533,t_0738,s_016595,2024-11-04,true
r_002534,t_0738,s_016599,2024-10-29,true
r_002535,t_0738,s_016609,2024-10-31,true
r_002536,t_0739,s_016617,2024-07-04,false
r_002537,t_0739,s_016622,2024-07-13,true
r_002538,t_0739,s_016623,2024-07-09,true
r_002539,t_0739,s_016627,2024-07-17,true
r_002540,t_0739,s_016630,2024-06-28,true
r_002541,t_0740,s_016650,2024-05-23,false
r_002542,t_0740,s_016652,2024-04-22,false
r_002543,t_0740,s_016653,2024-04-25,false
r_002544,t_0740,s_016657,2024-05-12,false
r_002545,t_0740,s_016662,2024-05-21,true
r_002546,t_0740,s_016663,2024-04-18,true
r_002547,t_0740,s_016666,2024-05-13,false
r_002548,t_0741,s_016681,2024-11-14,true
r_002549,t_0741,s_016686,2024-11-07,false
r_002550,t_0741,s_016691,2024-10-11,true
r_002551,t_0741,s_016694,2024-10-16,true
r_002552,t_0741,s_016698,2024-09-25,true
r_002553,t_0742,s_016703,2024-10-17,false
r_002554,t_0742,s_016707,2024-09-10,true
r_002555,t_0743,s_016722,2024-04-26,false
r_002556,t_0743,s_016725,2024-05-08,true
r_002557,t_0743,s_016726,2024-05-27,true
r_002558,t_0743,s_016730,2024-06-24,false
r_002559,t_0743,s_016733,2024-05-06,true
r_002560,t_0743,s_016735,2024-05-23,true
r_002561,t_0743,s_016737,2024-05-15,true
r_002562,t_0744,s_016748,2024-04-09,true
r_002563,t_0744,s_016749,2024-04-15,true
r_002564,t_0745,s_016766,2024-12-10,true
r_002565,t_0745,s_016770,2024-12-06,true
r_002566,t_0745,s_016775,2024-12-31,false
r_002567,t_0745,s_016789,2024-12-09,false
r_002568,t_0746,s_016792,2024-01-31,true
r_002569,t_0746,s_016796,2024-03-05,false
r_002570,t_0747,s_016802,2024-03-06,true
r_002571,t_0747,s_016810,2024-04-29,false
r_002572,t_0747,s_016813,2024-04-30,true
r_002573,t_0747,s_016816,2024-04-23,true
r_002574,t_0747,s_016824,2024-04-08,true
r_002575,t_0748,s_016828,2024-12-31,true
r_002576,t_0748,s_016833,2024-12-31,true
r_002577,t_0748,s_016839,2024-12-31,true
r_002578,t_0748,s_016849,2024-12-31,true
r_002579,t_0748,s_016851,2024-12-31,true
r_002580,t_0748,s_016852,2024-12-31,true
r_002581,t_0749,s_016878,2024-12-31,true
r_002582,t_0749,s_016886,2024-12-31,true
r_002583,t_0750,s_016903,2024-03-13,false
r_002584,t_0750,s_016909,2024-04-28,false
r_002585,t_0750,s_016910,2024-03-20,true
r_002586,t_0750,s_016912,2024-04-21,true
r_002587,t_0750,s_016913,2024-04-02,true
r_002588,t_0750,s_016919,2024-04-25,false
r_002589,t_0750,s_016922,2024-04-07,true
r_002590,t_0751,s_016928,2024-03-08,true
r_002591,t_0751,s_016930,2024-04-24,true
r_002592,t_0751,s_016935,2024-04-05,false
r_002593,t_0751,s_016945,2024-04-06,false
r_002594,t_0751,s_016947,2024-05-01,true
r_002595,t_0752,s_016957,2024-04-25,true
r_002596,t_0752,s_016964,2024-04-22,true
r_002597,t_0753,s_016966,2024-08-07,false
r_002598,t_0753,s_016967,2024-09-06,false
r_002599,t_0753,s_016971,2024-09-05,true
r_002600,t_0753,s_016979,2024-09-14,true
r_002601,t_0753,s_016986,2024-08-11,true
r_002602,t_0753,s_016996,2024-08-24,true
r_002603,t_0754,s_017002,2024-12-31,true
r_002604,t_0754,s_017004,2024-12-25,true
r_002605,t_0754,s_017007,2024-12-31,true
r_002606,t_0754,s_017031,2024-12-31,false
r_002607,t_0755,s_017037,2024-03-10,false
r_002608,t_0755,s_017044,2024-04-09,true
r_002609,t_0755,s_017047,2024-02-21,false
r_002610,t_0755,s_017053,2024-03-11,true
r_002611,t_0755,s_017055,2024-03-31,false
r_002612,t_0755,s_017059,2024-04-13,true
r_002613,t_0756,s_017077,2024-02-20,false
r_002614,t_0756,s_017082,2024-03-03,false
r_002615,t_0756,s_017083,2024-03-12,false
r_002616,t_0756,s_017088,2024-02-23,true
r_002617,t_0756,s_017091,2024-02-25,true
r_002618,t_0756,s_017094,2024-03-17,false
r_002619,t_0757,s_017110,2024-12-31,false
r_002620,t_0757,s_017112,2024-12-31,false
r_002621,t_0757,s_017115,2024-12-23,false
r_002622,t_0757,s_017116,2024-12-26,false
r_002623,t_0757,s_017118,2024-12-15,false
r_002624,t_0758,s_017126,2024-03-05,true
r_002625,t_0758,s_017137,2024-01-28,true
r_002626,t_0758,s_017138,2024-02-11,true
r_002627,t_0758,s_017144,2024-02-13,true
r_002628,t_0758,s_017148,2024-03-18,false
r_002629,t_0759,s_017156,2024-08-05,true
r_002630,t_0759,s_017175,2024-07-24,true
r_002631,t_0760,s_017192,2024-02-13,true
r_002632,t_0760,s_017199,2024-01-27,true
r_002633,t_0760,s_017204,2024-02-09,false
r_002634,t_0762,s_017240,2024-07-26,true
r_002635,t_0762,s_017246,2024-07-07,true
r_002636,t_0763,s_017253,2024-08-31,true
r_002637,t_0763,s_017266,2024-08-23,false
r_002638,t_0763,s_017268,2024-07-23,false
r_002639,t_0763,s_017276,2024-08-28,true
r_002640,t_0764,s_017277,2024-04-29,false
r_002641,t_0764,s_017280,2024-04-28,true
r_002642,t_0764,s_017282,2024-04-29,false
r_002643,t_0764,s_017287,2024-03-27,false
r_002644,t_0765,s_017292,2024-05-12,true
r_002645,t_0765,s_017296,2024-04-10,true
r_002646,t_0765,s_017306,2024-04-28,false
r_002647,t_0766,s_017322,2024-12-31,true
r_002648,t_0766,s_017327,2024-12-31,true
r_002649,t_0766,s_017339,2024-12-28,true
r_002650,t_0766,s_017340,2024-12-31,true
r_002651,t_0766,s_017341,2024-12-31,true
r_002652,t_0766,s_017342,2024-12-13,true
r_002653,t_0767,s_017347,2024-12-31,true
r_002654,t_0767,s_017350,2024-12-31,true
r_002655,t_0767,s_017352,2024-12-31,true
r_002656,t_0767,s_017356,2024-12-31,true
r_002657,t_0767,s_017358,2024-12-31,false
r_002658,t_0768,s_017359,2024-10-16,true
r_002659,t_0768,s_017363,2024-10-09,false
r_002660,t_0768,s_017376,2024-10-05,false
r_002661,t_0769,s_017377,2024-12-31,true
r_002662,t_0769,s_017381,2024-12-11,true
r_002663,t_0769,s_017384,2024-12-31,false
r_002664,t_0769,s_017389,2024-12-30,false
r_002665,t_0769,s_017390,2024-12-07,true
r_002666,t_0769,s_017392,2024-12-31,false
r_002667,t_0770,s_017397,2024-11-26,true
r_002668,t_0770,s_017406,2024-11-20,false
r_002669,t_0770,s_017408,2024-11-23,true
r_002670,t_0770,s_017411,2024-11-07,true
r_002671,t_0770,s_017412,2024-11-24,false
r_002672,t_0771,s_017425,2024-12-31,true
r_002673,t_0772,s_017448,2024-12-31,false
r_002674,t_0772,s_017451,2024-12-31,true
r_002675,t_0772,s_017455,2024-12-16,false
r_002676,t_0772,s_017458,2024-12-31,true
r_002677,t_0772,s_017459,2024-12-16,true
r_002678,t_0772,s_017470,2024-12-31,true
r_002679,t_0773,s_017476,2024-11-15,false
r_002680,t_0773,s_017479,2024-12-31,true
r_002681,t_0773,s_017480,2024-11-16,true
r_002682,t_0773,s_017489,2024-12-12,true
r_002683,t_0773,s_017492,2024-12-22,true
r_002684,t_0773,s_017493,2024-12-31,false
r_002685,t_0773,s_017494,2024-12-07,true
r_002686,t_0773,s_017502,2024-12-17,true
r_002687,t_0773,s_017507,2024-11-29,true
r_002688,t_0774,s_017509,2024-10-23,true
r_002689,t_0774,s_017511,2024-09-08,true
r_002690,t_0774,s_017513,2024-10-07,true
r_002691,t_0774,s_017516,2024-09-07,false
r_002692,t_0774,s_017523,2024-10-14,false
r_002693,t_0774,s_017527,2024-09-12,true
r_002694,t_0774,s_017528,2024-09-01,true
r_002695,t_0774,s_017532,2024-10-02,true
r_002696,t_0774,s_017538,2024-10-07,true
r_002697,t_0775,s_017543,2024-08-01,true
r_002698,t_0775,s_017548,2024-06-19,false
r_002699,t_0775,s_017551,2024-07-22,true
r_002700,t_0775,s_017555,2024-07-18,true
r_002701,t_0775,s_017556,2024-06-14,true
r_002702,t_0775,s_017565,2024-07-16,true
r_002703,t_0775,s_017566,2024-06-17,false
r_002704,t_0775,s_017567,2024-06-28,true
r_002705,t_0776,s_017579,2024-10-13,true
r_002706,t_0776,s_017586,2024-10-31,false
r_002707,t_0777,s_017590,2024-08-28,true
r_002708,t_0777,s_017592,2024-09-27,true
r_002709,t_0777,s_017612,2024-09-06,true
r_002710,t_0778,s_017625,2024-04-04,false
r_002711,t_0778,s_017630,2024-04-01,true
r_002712,t_0778,s_017643,2024-04-04,false
r_002713,t_0778,s_017646,2024-04-15,true
r_002714,t_0778,s_017653,2024-03-18,false
r_002715,t_0779,s_017657,2024-08-06,true
r_002716,t_0780,s_017682,2024-12-27,true
r_002717,t_0780,s_017688,2024-12-17,true
r_002718,t_0780,s_017690,2024-12-31,true
r_002719,t_0780,s_017695,2024-12-20,true
r_002720,t_0781,s_017700,2024-12-31,true
r_002721,t_0781,s_017704,2024-12-31,true
r_002722,t_0782,s_017708,2024-09-02,false
r_002723,t_0782,s_017712,2024-09-28,true
r_002724,t_0783,s_017733,2024-12-30,false
r_002725,t_0783,s_017736,2024-12-31,true
r_002726,t_0783,s_017738,2024-12-27,true
r_002727,t_0783,s_017741,2024-12-12,true
r_002728,t_0783,s_017753,2024-12-31,true
r_002729,t_0784,s_017770,2024-05-23,true
r_002730,t_0784,s_017773,2024-06-15,true
r_002731,t_0785,s_017780,2024-09-05,true
r_002732,t_0787,s_017802,2024-08-26,true
r_002733,t_0787,s_017813,2024-09-13,true
r_002734,t_0787,s_017823,2024-09-08,true
r_002735,t_0787,s_017828,2024-09-05,true
r_002736,t_0788,s_017830,2024-04-01,true
r_002737,t_0788,s_017833,2024-03-06,false
r_002738,t_0788,s_017834,2024-03-31,true
r_002739,t_0788,s_017836,2024-03-13,true
r_002740,t_0788,s_017837,2024-03-25,true
r_002741,t_0788,s_017839,2024-03-23,false
r_002742,t_0788,s_017840,2024-04-09,false
r_002743,t_0789,s_017853,2024-09-09,true
r_002744,t_0789,s_017854,2024-09-19,false
r_002745,t_0789,s_017856,2024-10-09,false
r_002746,t_0789,s_017857,2024-09-02,false
r_002747,t_0789,s_017861,2024-09-08,true
r_002748,t_0790,s_017870,2024-11-08,true
r_002749,t_0790,s_017877,2024-10-11,true
r_002750,t_0791,s_017900,2024-12-08,true
r_002751,t_0791,s_017901,2024-11-05,false
r_002752,t_0791,s_017903,2024-11-29,true
r_002753,t_0791,s_017905,2024-12-04,true
r_002754,t_0791,s_017907,2024-10-31,false
r_002755,t_0791,s_017909,2024-11-09,true
r_002756,t_0792,s_017915,2024-04-08,false
r_002757,t_0792,s_017920,2024-05-27,false
r_002758,t_0792,s_017921,2024-05-18,false
r_002759,t_0792,s_017922,2024-03-31,true
r_002760,t_0793,s_017930,2024-12-17,true
r_002761,t_0793,s_017937,2024-12-02,false
r_002762,t_0793,s_017952,2024-11-30,true
r_002763,t_0795,s_017969,2024-08-09,true
r_002764,t_0795,s_017977,2024-06-26,true
r_002765,t_0795,s_017978,2024-08-09,false
r_002766,t_0795,s_017983,2024-07-05,false
r_002767,t_0795,s_017990,2024-07-08,true
r_002768,t_0796,s_018003,2024-12-12,true
r_002769,t_0796,s_018005,2024-12-25,true
r_002770,t_0796,s_018021,2024-12-04,true
r_002771,t_0797,s_018034,2024-11-13,true
r_002772,t_0797,s_018037,2024-10-10,false
r_002773,t_0797,s_018039,2024-11-24,false
r_002774,t_0797,s_018048,2024-10-16,false
r_002775,t_0798,s_018059,2024-06-11,false
r_002776,t_0798,s_018062,2024-05-26,true
r_002777,t_0798,s_018066,2024-06-04,false
r_002778,t_0798,s_018071,2024-06-02,true
r_002779,t_0799,s_018077,2024-05-06,false
r_002780,t_0799,s_018082,2024-04-26,true
r_002781,t_0799,s_018089,2024-04-21,false
r_002782,t_0800,s_018100,2024-12-22,true
r_002783,t_0800,s_018101,2024-12-31,true
r_002784,t_0801,s_018113,2024-12-14,false
r_002785,t_0801,s_018131,2024-11-15,false
r_002786,t_0801,s_018137,2024-12-24,false
r_002787,t_0803,s_018162,2024-02-06,true
r_002788,t_0803,s_018168,2024-01-19,true
r_002789,t_0803,s_018178,2024-01-16,false
r_002790,t_0803,s_018180,2024-02-17,true
r_002791,t_0803,s_018184,2024-01-30,false
r_002792,t_0803,s_018191,2024-01-20,false
r_002793,t_0804,s_018202,2024-04-15,false
r_002794,t_0804,s_018203,2024-05-09,false
r_002795,t_0804,s_018206,2024-04-05,false
r_002796,t_0804,s_018212,2024-03-31,true
r_002797,t_0804,s_018216,2024-05-02,true
r_002798,t_0805,s_018231,2024-12-31,true
r_002799,t_0805,s_018233,2024-12-31,true
r_002800,t_0805,s_018235,2024-12-31,false
r_002801,t_0807,s_018252,2024-12-31,false
r_002802,t_0807,s_018257,2024-12-08,true
r_002803,t_0807,s_018265,2024-12-25,false
r_002804,t_0808,s_018273,2024-02-26,true
r_002805,t_0809,s_018282,2024-02-19,true
r_002806,t_0809,s_018287,2024-02-24,true
r_002807,t_0809,s_018288,2024-03-27,true
r_002808,t_0809,s_018289,2024-03-07,false
r_002809,t_0809,s_018292,2024-02-03,true
r_002810,t_0810,s_018309,2024-10-11,true
r_002811,t_0810,s_018310,2024-08-27,false
r_002812,t_0810,s_018320,2024-09-11,false
r_002813,t_0810,s_018323,2024-10-15,true
r_002814,t_0810,s_018327,2024-10-11,false
r_002815,t_0810,s_018333,2024-10-14,true
r_002816,t_0810,s_018335,2024-08-22,false
r_002817,t_0810,s_018339,2024-08-31,true
r_002818,t_0810,s_018340,2024-09-08,true
r_002819,t_0811,s_018349,2024-12-04,false
r_002820,t_0811,s_018353,2024-11-21,true
r_002821,t_0811,s_018355,2024-11-19,false
r_002822,t_0811,s_018356,2024-11-07,true
r_002823,t_0811,s_018359,2024-12-01,true
r_002824,t_0811,s_018367,2024-11-10,false
r_002825,t_0811,s_018377,2024-11-12,false
r_002826,t_0812,s_018386,2024-04-03,true
r_002827,t_0812,s_018404,2024-05-02,false
r_002828,t_0813,s_018411,2024-04-15,false
r_002829,t_0813,s_018415,2024-04-01,true
r_002830,t_0813,s_018420,2024-04-03,true
r_002831,t_0815,s_018445,2024-03-28,true
r_002832,t_0815,s_018449,2024-04-16,true
r_002833,t_0815,s_018454,2024-05-09,true
r_002834,t_0815,s_018455,2024-04-26,true
r_002835,t_0815,s_018456,2024-03-23,false
r_002836,t_0815,s_018457,2024-05-13,false
r_002837,t_0815,s_018461,2024-04-22,true
r_002838,t_0815,s_018471,2024-04-02,true
r_002839,t_0816,s_018500,2024-12-31,true
r_002840,t_0816,s_018505,2024-12-07,true
r_002841,t_0817,s_018508,2024-10-15,true
r_002842,t_0817,s_018514,2024-10-12,false
r_002843,t_0817,s_018520,2024-11-18,true
r_002844,t_0817,s_018524,2024-10-10,true
r_002845,t_0817,s_018528,2024-12-03,false
r_002846,t_0817,s_018529,2024-11-20,true
r_002847,t_0818,s_018538,2024-05-17,true
r_002848,t_0818,s_018540,2024-04-04,true
r_002849,t_0818,s_018544,2024-04-30,false
r_002850,t_0818,s_018545,2024-04-18,true
r_002851,t_0818,s_018549,2024-05-27,false
r_002852,t_0818,s_018551,2024-05-01,true
r_002853,t_0818,s_018561,2024-04-16,false
r_002854,t_0818,s_018567,2024-04-21,true
r_002855,t_0819,s_018583,2024-11-17,true
r_002856,t_0819,s_018584,2024-12-01,true
r_002857,t_0819,s_018591,2024-10-20,true
r_002858,t_0819,s_018596,2024-10-01,true
r_002859,t_0820,s_018601,2024-07-16,true
r_002860,t_0820,s_018602,2024-08-06,true
r_002861,t_0820,s_018606,2024-08-09,true
r_002862,t_0821,s_018611,2024-11-06,true
r_002863,t_0821,s_018612,2024-10-19,false
r_002864,t_0821,s_018620,2024-11-26,false
r_002865,t_0821,s_018632,2024-12-05,true
r_002866,t_0822,s_018649,2024-07-19,true
r_002867,t_0822,s_018651,2024-07-29,true
r_002868,t_0823,s_018677,2024-05-08,true
r_002869,t_0823,s_018680,2024-05-23,true
r_002870,t_0823,s_018682,2024-07-02,false
r_002871,t_0823,s_018692,2024-05-11,true
r_002872,t_0824,s_018697,2024-03-23,false
r_002873,t_0825,s_018712,2024-10-25,false
r_002874,t_0825,s_018715,2024-10-04,true
r_002875,t_0826,s_018717,2024-03-16,false
r_002876,t_0826,s_018721,2024-03-18,true
r_002877,t_0826,s_018723,2024-03-20,true
r_002878,t_0826,s_018724,2024-02-01,true
r_002879,t_0827,s_018736,2024-03-27,false
r_002880,t_0827,s_018741,2024-03-22,true
r_002881,t_0827,s_018743,2024-02-25,true
r_002882,t_0827,s_018745,2024-02-19,true
r_002883,t_0827,s_018747,2024-03-31,true
r_002884,t_0827,s_018748,2024-04-04,false
r_002885,t_0827,s_018749,2024-04-08,true
r_002886,t_0827,s_018753,2024-03-30,true
r_002887,t_0827,s_018754,2024-02-25,true
r_002888,t_0827,s_018756,2024-03-03,true
r_002889,t_0828,s_018767,2024-12-09,true
r_002890,t_0828,s_018772,2024-11-20,true
r_002891,t_0828,s_018777,2024-12-31,true
r_002892,t_0830,s_018805,2024-03-23,false
r_002893,t_0830,s_018806,2024-03-31,false
r_002894,t_0830,s_018809,2024-03-24,true
r_002895,t_0830,s_018816,2024-02-11,true
r_002896,t_0830,s_018819,2024-03-27,true
r_002897,t_0830,s_018821,2024-02-14,false
r_002898,t_0830,s_018822,2024-03-29,true
r_002899,t_0830,s_018825,2024-03-29,true
r_002900,t_0830,s_018828,2024-04-01,true
r_002901,t_0830,s_018832,2024-03-11,true
r_002902,t_0831,s_018835,2024-02-08,false
r_002903,t_0831,s_018837,2024-02-05,true
r_002904,t_0831,s_018839,2024-01-22,true
r_002905,t_0831,s_018844,2024-03-13,true
r_002906,t_0832,s_018856,2024-11-10,true
r_002907,t_0832,s_018858,2024-12-02,true
r_002908,t_0832,s_018865,2024-12-05,false
r_002909,t_0832,s_018867,2024-11-17,false
