session_id,therapist_id,session_date,channel,page_views
s_000618,t_0032,2024-10-07,paid_search,3
s_000619,t_0032,2024-10-06,paid_search,2
s_000620,t_0032,2024-10-12,paid_search,4
s_000621,t_0032,2024-10-21,paid_search,6
s_000622,t_0032,2024-09-01,paid_search,4
s_000623,t_0032,2024-10-01,paid_search,2
s_000624,t_0032,2024-09-08,paid_search,6
s_000625,t_0032,2024-09-04,paid_search,4
s_000626,t_0032,2024-09-16,paid_search,3
s_000627,t_0032,2024-10-09,paid_search,4
s_000628,t_0032,2024-09-17,paid_search,4
s_000629,t_0032,2024-08-31,paid_search,2
s_000630,t_0032,2024-10-08,paid_search,3
s_000631,t_0032,2024-10-28,paid_search,6
s_000632,t_0032,2024-10-17,paid_search,3
s_000633,t_0033,2024-09-01,partner,5
s_000634,t_0033,2024-09-24,partner,4
s_000635,t_0033,2024-08-20,partner,4
s_000636,t_0033,2024-09-04,partner,4
s_000637,t_0033,2024-09-24,partner,7
s_000638,t_0033,2024-09-28,partner,3
s_000639,t_0033,2024-08-25,partner,3
s_000640,t_0033,2024-08-13,partner,7
s_000641,t_0033,2024-10-02,partner,4
s_000642,t_0033,2024-09-26,partner,6
s_000643,t_0033,2024-09-21,partner,6
s_000644,t_0033,2024-09-22,partner,6
s_000645,t_0033,2024-08-19,partner,6
s_000646,t_0033,2024-09-19,partner,4
s_000647,t_0033,2024-08-17,partner,7
s_000648,t_0033,2024-09-19,partner,5
s_000649,t_0033,2024-08-07,partner,5
s_000650,t_0033,2024-09-21,partner,3
s_000651,t_0033,2024-08-07,partner,4
s_000652,t_0033,2024-09-02,partner,6
s_000653,t_0033,2024-09-03,partner,5
s_000654,t_0033,2024-09-03,partner,7
s_000655,t_0033,2024-08-18,partner,6
s_000656,t_0033,2024-09-16,partner,6
s_000657,t_0033,2024-09-03,partner,5
s_000658,t_0033,2024-08-13,partner,7
s_000659,t_0033,2024-09-28,partner,6
s_000660,t_0033,2024-08-04,partner,5
s_000661,t_0033,2024-10-02,partner,6
s_000662,t_0033,2024-08-28,partner,5
s_000663,t_0033,2024-09-06,partner,3
s_000664,t_0034,2024-09-19,referral,7
s_000665,t_0034,2024-09-01,referral,5
s_000666,t_0034,2024-09-15,referral,6
s_000667,t_0034,2024-08-31,referral,5
s_000668,t_0034,2024-08-13,referral,5
s_000669,t_0034,2024-08-09,referral,3
s_000670,t_0034,2024-08-08,referral,7
s_000671,t_0034,2024-08-17,referral,6
s_000672,t_0034,2024-09-10,referral,4
s_000673,t_0034,2024-09-07,referral,7
s_000674,t_0034,2024-09-10,referral,4
s_000675,t_0034,2024-08-25,referral,5
s_000676,t_0034,2024-09-04,referral,4
s_000677,t_0035,2024-09-23,partner,3
s_000678,t_0035,2024-10-01,partner,3
s_000679,t_0035,2024-10-11,partner,3
s_000680,t_0035,2024-08-19,partner,6
s_000681,t_0035,2024-08-25,partner,7
s_000682,t_0035,2024-08-25,partner,6
s_000683,t_0035,2024-09-10,partner,4
s_000684,t_0035,2024-10-04,partner,5
s_000685,t_0035,2024-09-04,partner,4
s_000686,t_0035,2024-08-21,partner,3
s_000687,t_0035,2024-09-27,partner,3
s_000688,t_0035,2024-08-22,partner,7
s_000689,t_0035,2024-09-30,partner,4
s_000690,t_0035,2024-10-18,partner,7
s_000691,t_0035,2024-09-28,partner,3
s_000692,t_0035,2024-10-03,partner,3
s_000693,t_0035,2024-08-24,partner,7
s_000694,t_0035,2024-08-27,partner,6
s_000695,t_0035,2024-09-30,partner,7
s_000696,t_0035,2024-10-09,partner,4
s_000697,t_0036,2024-11-23,paid_search,3
s_000698,t_0036,2024-10-26,paid_search,4
s_000699,t_0036,2024-11-08,paid_search,2
s_000700,t_0036,2024-11-19,paid_search,5
s_000701,t_0036,2024-12-08,paid_search,4
s_000702,t_0036,2024-11-28,paid_search,5
s_000703,t_0036,2024-11-23,paid_search,4
s_000704,t_0036,2024-10-26,paid_search,3
s_000705,t_0036,2024-11-28,paid_search,2
s_000706,t_0036,2024-10-27,paid_search,2
s_000707,t_0036,2024-11-03,paid_search,5
s_000708,t_0036,2024-10-31,paid_search,2
s_000709,t_0036,2024-10-26,paid_search,4
s_000710,t_0037,2024-02-28,referral,3
s_000711,t_0037,2024-03-02,referral,4
s_000712,t_0037,2024-03-10,referral,6
s_000713,t_0037,2024-02-11,referral,6
s_000714,t_0037,2024-02-06,referral,4
s_000715,t_0037,2024-03-05,referral,6
s_000716,t_0037,2024-02-13,referral,7
s_000717,t_0037,2024-03-12,referral,3
s_000718,t_0037,2024-03-29,referral,6
s_000719,t_0037,2024-03-16,referral,5
s_000720,t_0037,2024-02-06,referral,3
s_000721,t_0037,2024-02-04,referral,3
s_000722,t_0037,2024-03-07,referral,5
s_000723,t_0037,2024-03-20,referral,6
s_000724,t_0037,2024-02-01,referral,6
s_000725,t_0038,2024-06-11,paid_search,2
s_000726,t_0038,2024-06-29,paid_search,2
s_000727,t_0038,2024-06-12,paid_search,5
s_000728,t_0038,2024-05-18,paid_search,3
s_000729,t_0038,2024-06-14,paid_search,4
s_000730,t_0038,2024-06-27,paid_search,5
s_000731,t_0038,2024-06-06,paid_search,2
s_000732,t_0038,2024-06-02,paid_search,5
s_000733,t_0038,2024-05-31,paid_search,5
s_000734,t_0038,2024-05-26,paid_search,2
s_000735,t_0038,2024-06-04,paid_search,3
s_000736,t_0038,2024-05-01,paid_search,5
s_000737,t_0038,2024-06-14,paid_search,5
s_000738,t_0038,2024-05-08,paid_search,6
s_000739,t_0039,2024-12-17,paid_search,4
s_000740,t_0039,2024-11-09,paid_search,4
s_000741,t_0039,2024-11-13,paid_search,2
s_000742,t_0039,2024-11-28,paid_search,2
s_000743,t_0039,2024-11-11,paid_search,6
s_000744,t_0039,2024-12-12,paid_search,4
s_000745,t_0039,2024-10-24,paid_search,5
s_000746,t_0039,2024-12-06,paid_search,4
s_000747,t_0039,2024-11-29,paid_search,3
s_000748,t_0039,2024-10-30,paid_search,6
s_000749,t_0039,2024-10-21,paid_search,5
s_000750,t_0039,2024-11-30,paid_search,3
s_000751,t_0039,2024-11-07,paid_search,5
s_000752,t_0039,2024-12-15,paid_search,2
s_000753,t_0039,2024-11-28,paid_search,4
s_000754,t_0039,2024-11-19,paid_search,2
s_000755,t_0039,2024-12-14,paid_search,5
s_000756,t_0039,2024-12-05,paid_search,3
s_000757,t_0039,2024-10-27,paid_search,2
s_000758,t_0039,2024-10-31,paid_search,2
s_000759,t_0039,2024-12-04,paid_search,6
s_000760,t_0039,2024-11-03,paid_search,5
s_000761,t_0039,2024-11-12,paid_search,2
s_000762,t_0039,2024-12-08,paid_search,6
s_000763,t_0039,2024-11-29,paid_search,4
s_000764,t_0039,2024-11-19,paid_search,6
s_000765,t_0039,2024-12-11,paid_search,5
s_000766,t_0040,2024-04-09,referral,5
s_000767,t_0040,2024-04-10,referral,5
s_000768,t_0040,2024-05-27,referral,3
s_000769,t_0040,2024-05-02,referral,3
s_000770,t_0040,2024-04-20,referral,7
s_000771,t_0040,2024-05-06,referral,7
s_000772,t_0040,2024-04-16,referral,7
s_000773,t_0040,2024-04-21,referral,3
s_000774,t_0040,2024-04-09,referral,4
s_000775,t_0040,2024-05-08,referral,3
s_000776,t_0041,2024-10-24,organic,7
s_000777,t_0041,2024-08-29,organic,4
s_000778,t_0041,2024-10-10,organic,4
s_000779,t_0041,2024-08-27,organic,4
s_000780,t_0041,2024-10-06,organic,3
s_000781,t_0041,2024-10-23,organic,5
s_000782,t_0041,2024-10-18,organic,3
s_000783,t_0041,2024-09-25,organic,7
s_000784,t_0041,2024-09-06,organic,7
s_000785,t_0041,2024-08-31,organic,3
s_000786,t_0041,2024-09-03,organic,6
s_000787,t_0041,2024-10-04,organic,7
s_000788,t_0041,2024-09-10,organic,3
s_000789,t_0041,2024-10-17,organic,4
s_000790,t_0041,2024-09-23,organic,5
s_000791,t_0041,2024-10-17,organic,6
s_000792,t_0041,2024-09-16,organic,3
s_000793,t_0041,2024-10-09,organic,7
s_000794,t_0041,2024-09-30,organic,4
s_000795,t_0041,2024-09-16,organic,4
s_000796,t_0041,2024-10-14,organic,3
s_000797,t_0041,2024-10-03,organic,4
s_000798,t_0041,2024-09-17,organic,3
s_000799,t_0041,2024-09-03,organic,5
s_000800,t_0041,2024-09-05,organic,6
s_000801,t_0042,2024-08-05,paid_search,4
s_000802,t_0042,2024-07-27,paid_search,3
s_000803,t_0042,2024-07-20,paid_search,3
s_000804,t_0042,2024-08-20,paid_search,6
s_000805,t_0042,2024-06-24,paid_search,3
s_000806,t_0042,2024-06-28,paid_search,6
s_000807,t_0042,2024-07-16,paid_search,3
s_000808,t_0042,2024-06-23,paid_search,5
s_000809,t_0042,2024-06-27,paid_search,2
s_000810,t_0042,2024-06-22,paid_search,3
s_000811,t_0042,2024-08-20,paid_search,2
s_000812,t_0042,2024-08-06,paid_search,6
s_000813,t_0042,2024-08-17,paid_search,4
s_000814,t_0042,2024-07-18,paid_search,5
s_000815,t_0042,2024-08-05,paid_search,3
s_000816,t_0043,2024-08-26,paid_search,4
s_000817,t_0043,2024-09-19,paid_search,5
s_000818,t_0043,2024-09-12,paid_search,3
s_000819,t_0043,2024-10-16,paid_search,3
s_000820,t_0043,2024-09-25,paid_search,2
s_000821,t_0043,2024-09-24,paid_search,3
s_000822,t_0043,2024-10-01,paid_search,5
s_000823,t_0043,2024-09-25,paid_search,2
s_000824,t_0043,2024-09-26,paid_search,4
s_000825,t_0043,2024-09-08,paid_search,5
s_000826,t_0043,2024-08-17,paid_search,6
s_000827,t_0043,2024-09-01,paid_search,3
s_000828,t_0043,2024-08-24,paid_search,6
s_000829,t_0043,2024-08-23,paid_search,6
s_000830,t_0043,2024-09-09,paid_search,6
s_000831,t_0043,2024-09-18,paid_search,3
s_000832,t_0044,2024-03-28,paid_search,3
s_000833,t_0044,2024-02-25,paid_search,2
s_000834,t_0044,2024-02-20,paid_search,2
s_000835,t_0044,2024-03-29,paid_search,3
s_000836,t_0044,2024-03-22,paid_search,5
s_000837,t_0044,2024-03-10,paid_search,3
s_000838,t_0044,2024-02-18,paid_search,2
s_000839,t_0044,2024-02-11,paid_search,4
s_000840,t_0044,2024-02-26,paid_search,3
s_000841,t_0044,2024-03-06,paid_search,4
s_000842,t_0044,2024-02-29,paid_search,6
s_000843,t_0044,2024-03-30,paid_search,5
s_000844,t_0044,2024-02-10,paid_search,2
s_000845,t_0044,2024-03-26,paid_search,2
s_000846,t_0044,2024-04-07,paid_search,6
s_000847,t_0044,2024-02-19,paid_search,3
s_000848,t_0044,2024-03-29,paid_search,2
s_000849,t_0044,2024-03-10,paid_search,6
s_000850,t_0044,2024-02-15,paid_search,2
s_000851,t_0044,2024-04-05,paid_search,3
s_000852,t_0044,2024-03-25,paid_search,5
s_000853,t_0044,2024-03-16,paid_search,6
s_000854,t_0044,2024-02-28,paid_search,5
s_000855,t_0044,2024-02-20,paid_search,4
s_000856,t_0045,2024-12-31,paid_search,2
s_000857,t_0045,2024-12-19,paid_search,3
s_000858,t_0045,2024-12-05,paid_search,3
s_000859,t_0045,2024-12-31,paid_search,5
s_000860,t_0045,2024-12-31,paid_search,3
s_000861,t_0045,2024-12-23,paid_search,3
s_000862,t_0045,2024-12-03,paid_search,5
s_000863,t_0045,2024-12-31,paid_search,5
s_000864,t_0045,2024-12-02,paid_search,5
s_000865,t_0045,2024-12-08,paid_search,3
s_000866,t_0045,2024-12-31,paid_search,6
s_000867,t_0045,2024-12-28,paid_search,3
s_000868,t_0045,2024-12-23,paid_search,4
s_000869,t_0045,2024-12-07,paid_search,5
s_000870,t_0045,2024-12-31,paid_search,3
s_000871,t_0045,2024-12-31,paid_search,4
s_000872,t_0045,2024-12-16,paid_search,3
s_000873,t_0046,2024-05-09,partner,3
s_000874,t_0046,2024-06-14,partner,7
s_000875,t_0046,2024-05-04,partner,5
s_000876,t_0046,2024-05-09,partner,3
s_000877,t_0046,2024-06-24,partner,6
s_000878,t_0046,2024-05-30,partner,6
s_000879,t_0046,2024-05-11,partner,5
s_000880,t_0046,2024-05-15,partner,5
s_000881,t_0046,2024-06-08,partner,4
s_000882,t_0046,2024-06-20,partner,7
s_000883,t_0046,2024-06-27,partner,4
s_000884,t_0046,2024-06-06,partner,7
s_000885,t_0046,2024-06-24,partner,4
s_000886,t_0046,2024-05-06,partner,6
s_000887,t_0046,2024-06-24,partner,7
s_000888,t_0046,2024-06-01,partner,4
s_000889,t_0046,2024-06-07,partner,6
s_000890,t_0046,2024-06-23,partner,6
s_000891,t_0046,2024-05-18,partner,3
s_000892,t_0046,2024-06-16,partner,6
s_000893,t_0047,2024-03-26,partner,4
s_000894,t_0047,2024-02-15,partner,5
s_000895,t_0047,2024-02-27,partner,7
s_000896,t_0047,2024-02-14,partner,7
s_000897,t_0047,2024-03-31,partner,4
s_000898,t_0047,2024-03-29,partner,7
s_000899,t_0047,2024-03-28,partner,3
s_000900,t_0047,2024-02-26,partner,3
s_000901,t_0047,2024-02-02,partner,6
s_000902,t_0047,2024-03-17,partner,7
s_000903,t_0047,2024-02-02,partner,6
s_000904,t_0047,2024-03-04,partner,6
s_000905,t_0047,2024-03-01,partner,3
s_000906,t_0047,2024-02-28,partner,6
s_000907,t_0047,2024-02-15,partner,3
s_000908,t_0047,2024-03-06,partner,3
s_000909,t_0047,2024-03-15,partner,6
s_000910,t_0047,2024-03-31,partner,4
s_000911,t_0047,2024-02-08,partner,5
s_000912,t_0047,2024-02-18,partner,4
s_000913,t_0047,2024-03-12,partner,3
s_000914,t_0047,2024-02-01,partner,6
s_000915,t_0047,2024-03-13,partner,5
s_000916,t_0047,2024-02-10,partner,6
s_000917,t_0047,2024-03-25,partner,7
s_000918,t_0047,2024-03-18,partner,7
s_000919,t_0047,2024-02-01,partner,6
s_000920,t_0047,2024-02-29,partner,4
s_000921,t_0047,2024-03-26,partner,6
s_000922,t_0047,2024-02-11,partner,5
s_000923,t_0047,2024-03-11,partner,6
s_000924,t_0047,2024-03-16,partner,3
s_000925,t_0047,2024-03-26,partner,3
s_000926,t_0048,2024-10-16,paid_search,4
s_000927,t_0048,2024-09-22,paid_search,2
s_000928,t_0048,2024-09-07,paid_search,5
s_000929,t_0048,2024-10-07,paid_search,4
s_000930,t_0048,2024-10-03,paid_search,6
s_000931,t_0048,2024-09-23,paid_search,6
s_000932,t_0048,2024-10-09,paid_search,3
s_000933,t_0048,2024-10-09,paid_search,2
s_000934,t_0048,2024-09-28,paid_search,4
s_000935,t_0048,2024-10-06,paid_search,2
s_000936,t_0048,2024-09-21,paid_search,4
s_000937,t_0048,2024-10-15,paid_search,2
s_000938,t_0048,2024-08-27,paid_search,5
s_000939,t_0048,2024-09-12,paid_search,5
s_000940,t_0048,2024-09-28,paid_search,2
s_000941,t_0048,2024-09-12,paid_search,4
s_000942,t_0048,2024-08-31,paid_search,6
s_000943,t_0048,2024-10-04,paid_search,2
s_000944,t_0048,2024-09-24,paid_search,3
s_000945,t_0048,2024-08-28,paid_search,4
s_000946,t_0048,2024-09-04,paid_search,6
s_000947,t_0048,2024-08-27,paid_search,5
s_000948,t_0049,2024-11-05,referral,7
s_000949,t_0049,2024-10-31,referral,4
s_000950,t_0049,2024-10-24,referral,4
s_000951,t_0049,2024-09-26,referral,5
s_000952,t_0049,2024-11-02,referral,5
s_000953,t_0049,2024-10-08,referral,6
s_000954,t_0049,2024-09-23,referral,3
s_000955,t_0049,2024-09-10,referral,5
s_000956,t_0049,2024-09-28,referral,6
s_000957,t_0049,2024-10-07,referral,7
s_000958,t_0049,2024-10-09,referral,3
s_000959,t_0049,2024-10-06,referral,7
s_000960,t_0049,2024-10-19,referral,7
s_000961,t_0049,2024-11-02,referral,5
s_000962,t_0049,2024-10-04,referral,7
s_000963,t_0049,2024-09-29,referral,3
s_000964,t_0049,2024-09-18,referral,6
s_000965,t_0049,2024-09-11,referral,3
s_000966,t_0049,2024-10-01,referral,4
s_000967,t_0049,2024-09-24,referral,3
s_000968,t_0049,2024-09-12,referral,4
s_000969,t_0049,2024-09-23,referral,3
s_000970,t_0049,2024-10-20,referral,4
s_000971,t_0049,2024-10-07,referral,4
s_000972,t_0049,2024-10-31,referral,4
s_000973,t_0049,2024-10-09,referral,3
s_000974,t_0049,2024-09-24,referral,6
s_000975,t_0049,2024-10-19,referral,7
s_000976,t_0049,2024-11-04,referral,4
s_000977,t_0049,2024-10-06,referral,5
s_000978,t_0049,2024-10-02,referral,6
s_000979,t_0049,2024-10-23,referral,3
s_000980,t_0049,2024-09-24,referral,4
s_000981,t_0050,2024-10-05,organic,4
s_000982,t_0050,2024-11-26,organic,7
s_000983,t_0050,2024-11-14,organic,5
s_000984,t_0050,2024-10-30,organic,7
s_000985,t_0050,2024-10-25,organic,5
s_000986,t_0050,2024-11-04,organic,7
s_000987,t_0050,2024-11-15,organic,7
s_000988,t_0050,2024-11-26,organic,7
s_000989,t_0050,2024-11-01,organic,6
s_000990,t_0050,2024-10-23,organic,7
s_000991,t_0050,2024-10-12,organic,5
s_000992,t_0050,2024-10-14,organic,5
s_000993,t_0051,2024-10-14,organic,5
s_000994,t_0051,2024-10-02,organic,3
s_000995,t_0051,2024-09-23,organic,5
s_000996,t_0051,2024-10-02,organic,6
s_000997,t_0051,2024-09-24,organic,7
s_000998,t_0051,2024-11-12,organic,4
s_000999,t_0051,2024-10-29,organic,7
s_001000,t_0051,2024-10-02,organic,4
s_001001,t_0051,2024-09-25,organic,4
s_001002,t_0051,2024-09-24,organic,4
s_001003,t_0051,2024-09-21,organic,3
s_001004,t_0051,2024-10-04,organic,7
s_001005,t_0051,2024-09-22,organic,6
s_001006,t_0051,2024-09-30,organic,5
s_001007,t_0051,2024-09-25,organic,4
s_001008,t_0051,2024-10-19,organic,3
s_001009,t_0051,2024-10-26,organic,5
s_001010,t_0052,2024-02-20,social,4
s_001011,t_0052,2024-03-10,social,6
s_001012,t_0052,2024-02-21,social,6
s_001013,t_0052,2024-03-01,social,2
s_001014,t_0052,2024-04-09,social,2
s_001015,t_0052,2024-03-07,social,5
s_001016,t_0052,2024-03-31,social,3
s_001017,t_0052,2024-04-11,social,5
s_001018,t_0052,2024-04-10,social,4
s_001019,t_0052,2024-02-20,social,2
s_001020,t_0052,2024-03-29,social,6
s_001021,t_0052,2024-03-14,social,4
s_001022,t_0052,2024-03-23,social,4
s_001023,t_0052,2024-03-12,social,4
s_001024,t_0052,2024-04-11,social,6
s_001025,t_0052,2024-03-24,social,3
s_001026,t_0052,2024-04-02,social,6
s_001027,t_0052,2024-03-28,social,5
s_001028,t_0052,2024-03-03,social,2
s_001029,t_0052,2024-03-28,social,5
s_001030,t_0052,2024-04-08,social,2
s_001031,t_0053,2024-06-12,referral,7
s_001032,t_0053,2024-05-07,referral,5
s_001033,t_0053,2024-05-01,referral,6
s_001034,t_0053,2024-06-08,referral,4
s_001035,t_0053,2024-05-28,referral,5
s_001036,t_0053,2024-05-05,referral,5
s_001037,t_0053,2024-05-03,referral,7
s_001038,t_0053,2024-06-10,referral,4
s_001039,t_0053,2024-06-06,referral,7
s_001040,t_0053,2024-05-14,referral,5
s_001041,t_0053,2024-05-12,referral,3
s_001042,t_0053,2024-05-05,referral,7
s_001043,t_0053,2024-06-23,referral,6
s_001044,t_0053,2024-06-12,referral,3
s_001045,t_0054,2024-11-25,paid_search,3
s_001046,t_0054,2024-12-01,paid_search,4
s_001047,t_0054,2024-12-08,paid_search,6
s_001048,t_0054,2024-12-02,paid_search,2
s_001049,t_0054,2024-12-28,paid_search,4
s_001050,t_0054,2024-11-25,paid_search,3
s_001051,t_0054,2024-12-15,paid_search,5
s_001052,t_0054,2024-11-23,paid_search,5
s_001053,t_0054,2024-11-23,paid_search,2
s_001054,t_0054,2024-11-18,paid_search,4
s_001055,t_0054,2024-11-22,paid_search,4
s_001056,t_0054,2024-11-28,paid_search,6
s_001057,t_0054,2024-11-05,paid_search,3
s_001058,t_0054,2024-12-16,paid_search,5
s_001059,t_0054,2024-12-17,paid_search,5
s_001060,t_0054,2024-12-21,paid_search,5
s_001061,t_0054,2024-11-18,paid_search,3
s_001062,t_0054,2024-12-21,paid_search,5
s_001063,t_0054,2024-12-16,paid_search,5
s_001064,t_0054,2024-11-08,paid_search,6
s_001065,t_0054,2024-12-08,paid_search,2
s_001066,t_0054,2024-11-09,paid_search,3
s_001067,t_0054,2024-11-19,paid_search,5
s_001068,t_0054,2024-12-25,paid_search,6
s_001069,t_0054,2024-11-21,paid_search,2
s_001070,t_0054,2024-12-29,paid_search,6
s_001071,t_0055,2024-07-04,organic,3
s_001072,t_0055,2024-06-10,organic,6
s_001073,t_0055,2024-07-20,organic,5
s_001074,t_0055,2024-07-06,organic,4
s_001075,t_0055,2024-07-15,organic,6
s_001076,t_0055,2024-07-25,organic,7
s_001077,t_0055,2024-07-28,organic,4
s_001078,t_0055,2024-06-22,organic,4
s_001079,t_0055,2024-08-02,organic,6
s_001080,t_0055,2024-06-28,organic,7
s_001081,t_0055,2024-07-11,organic,3
s_001082,t_0055,2024-08-01,organic,5
s_001083,t_0055,2024-08-02,organic,7
s_001084,t_0055,2024-06-29,organic,6
s_001085,t_0055,2024-07-15,organic,6
s_001086,t_0055,2024-06-24,organic,3
s_001087,t_0055,2024-07-30,organic,3
s_001088,t_0055,2024-06-19,organic,5
s_001089,t_0055,2024-06-29,organic,6
s_001090,t_0055,2024-06-17,organic,5
s_001091,t_0055,2024-07-06,organic,4
s_001092,t_0055,2024-07-11,organic,4
s_001093,t_0055,2024-06-11,organic,3
s_001094,t_0055,2024-07-28,organic,5
s_001095,t_0055,2024-07-11,organic,3
s_001096,t_0055,2024-07-18,organic,5
s_001097,t_0055,2024-07-17,organic,6
s_001098,t_0055,2024-07-16,organic,6
s_001099,t_0055,2024-08-04,organic,5
s_001100,t_0055,2024-07-20,organic,6
s_001101,t_0055,2024-07-24,organic,3
s_001102,t_0055,2024-07-03,organic,7
s_001103,t_0055,2024-07-26,organic,7
s_001104,t_0055,2024-06-11,organic,5
s_001105,t_0056,2024-08-27,paid_search,2
s_001106,t_0056,2024-07-30,paid_search,4
s_001107,t_0056,2024-08-19,paid_search,3
s_001108,t_0056,2024-08-12,paid_search,3
s_001109,t_0056,2024-07-24,paid_search,4
s_001110,t_0056,2024-08-13,paid_search,5
s_001111,t_0056,2024-08-30,paid_search,4
s_001112,t_0056,2024-07-24,paid_search,4
s_001113,t_0056,2024-08-08,paid_search,6
s_001114,t_0056,2024-08-30,paid_search,2
s_001115,t_0056,2024-08-22,paid_search,3
s_001116,t_0056,2024-09-08,paid_search,3
s_001117,t_0056,2024-09-07,paid_search,2
s_001118,t_0056,2024-08-28,paid_search,3
s_001119,t_0056,2024-08-24,paid_search,4
s_001120,t_0057,2024-03-30,paid_search,4
s_001121,t_0057,2024-02-24,paid_search,4
s_001122,t_0057,2024-02-13,paid_search,6
s_001123,t_0057,2024-03-15,paid_search,4
s_001124,t_0057,2024-03-30,paid_search,3
s_001125,t_0057,2024-02-07,paid_search,3
s_001126,t_0057,2024-03-11,paid_search,4
s_001127,t_0057,2024-03-01,paid_search,5
s_001128,t_0057,2024-03-04,paid_search,4
s_001129,t_0057,2024-04-05,paid_search,3
s_001130,t_0057,2024-02-13,paid_search,3
s_001131,t_0057,2024-02-16,paid_search,6
s_001132,t_0057,2024-02-21,paid_search,3
s_001133,t_0057,2024-03-28,paid_search,6
s_001134,t_0057,2024-03-17,paid_search,6
